year,month,day,pc1,pc2,amp,8_phases,4_phases
2007,10,25,0.102,-0.295,0.312,3,2
2007,10,26,0.189,0.214,0.286,6,4
2007,10,27,0.288,1.104,1.141,6,4
2007,10,28,0.534,0.788,0.952,6,4
2007,10,29,0.809,0.633,1.028,5,3
2007,10,30,0.469,0.59,0.754,6,4
2007,10,31,0.019,0.69,0.69,6,4
2007,11,1,-0.175,0.616,0.641,7,4
2007,11,2,-0.615,0.356,0.711,8,1
2007,11,3,-1.01,0.154,1.022,8,1
2007,11,4,-0.716,0.067,0.719,8,1
2007,11,5,-0.477,0.149,0.5,8,1
2007,11,6,-0.511,-0.389,0.642,1,1
2007,11,7,-0.535,-0.571,0.782,2,2
2007,11,8,-0.597,-0.361,0.697,1,1
2007,11,9,-0.649,-0.417,0.772,1,1
2007,11,10,-0.586,0.026,0.586,8,1
2007,11,11,-0.474,0.668,0.819,7,4
2007,11,12,-0.348,0.832,0.902,7,4
2007,11,13,0.01,1.001,1.001,6,4
2007,11,14,-0.011,1.242,1.242,7,4
2007,11,15,-0.208,1.028,1.049,7,4
2007,11,16,-0.165,0.76,0.778,7,4
2007,11,17,0.113,1.078,1.084,6,4
2007,11,18,0.061,1.373,1.375,6,4
2007,11,19,-0.52,1.297,1.397,7,4
2007,11,20,-1.02,1.396,1.729,7,4
2007,11,21,-1.437,1.75,2.264,7,4
2007,11,22,-1.68,1.34,2.149,8,1
2007,11,23,-1.538,1.092,1.886,8,1
2007,11,24,-1.552,0.579,1.656,8,1
2007,11,25,-1.508,0.627,1.634,8,1
2007,11,26,-2.045,0.031,2.045,8,1
2007,11,27,-1.903,-1.084,2.19,1,1
2007,11,28,-1.09,-1.607,1.942,2,2
2007,11,29,0.065,-1.316,1.317,3,2
2007,11,30,0.847,-0.833,1.188,4,3
2007,12,1,0.956,-0.399,1.036,4,3
2007,12,2,1.094,-0.385,1.16,4,3
2007,12,3,1.608,-0.452,1.67,4,3
2007,12,4,1.467,-0.613,1.59,4,3
2007,12,5,1.047,-0.624,1.219,4,3
2007,12,6,0.893,-0.82,1.212,4,3
2007,12,7,0.755,-1.077,1.315,3,2
2007,12,8,1.247,-0.858,1.513,4,3
2007,12,9,1.43,-0.646,1.569,4,3
2007,12,10,1.574,-0.281,1.599,4,3
2007,12,11,1.613,-0.666,1.745,4,3
2007,12,12,1.523,-0.815,1.728,4,3
2007,12,13,1.645,-0.801,1.83,4,3
2007,12,14,1.93,-0.677,2.046,4,3
2007,12,15,2.011,-0.676,2.122,4,3
2007,12,16,1.79,-0.414,1.838,4,3
2007,12,17,1.417,-0.274,1.443,4,3
2007,12,18,1.283,-0.399,1.343,4,3
2007,12,19,1.41,-0.234,1.429,4,3
2007,12,20,0.894,0.381,0.972,5,3
2007,12,21,0.497,0.408,0.643,5,3
2007,12,22,0.292,0.717,0.774,6,4
2007,12,23,0.026,0.606,0.607,6,4
2007,12,24,-0.211,-0.696,0.727,2,2
2007,12,25,-0.496,-0.515,0.715,2,2
2007,12,26,-0.664,-0.119,0.675,1,1
2007,12,27,-0.695,0.009,0.695,8,1
2007,12,28,-0.101,0.187,0.213,7,4
2007,12,29,0.165,0.915,0.93,6,4
2007,12,30,0.325,1.258,1.299,6,4
2008,1,1,0.571,0.782,0.969,6,4
2008,1,2,0.395,0.764,0.86,6,4
2008,1,3,0.221,0.465,0.515,6,4
2008,1,4,-0.102,0.039,0.109,8,1
2008,1,5,-0.227,0.172,0.285,8,1
2008,1,6,-0.246,0.523,0.578,7,4
2008,1,7,-0.265,0.662,0.713,7,4
2008,1,8,-0.301,0.604,0.675,7,4
2008,1,9,-0.446,0.587,0.737,7,4
2008,1,10,-0.427,0.662,0.788,7,4
2008,1,11,-0.383,0.585,0.699,7,4
2008,1,12,-0.322,0.73,0.798,7,4
2008,1,13,-0.535,0.425,0.683,8,1
2008,1,14,-0.733,0.181,0.755,8,1
2008,1,15,-0.278,0.398,0.486,7,4
2008,1,16,-0.193,0.315,0.37,7,4
2008,1,17,-0.491,0.172,0.52,8,1
2008,1,18,-0.357,-0.008,0.358,1,1
2008,1,19,-0.644,0.181,0.669,8,1
2008,1,20,-0.699,0.08,0.704,8,1
2008,1,21,-0.364,-0.395,0.537,2,2
2008,1,22,0.295,-0.771,0.825,3,2
2008,1,23,0.7,-0.295,0.76,4,3
2008,1,24,0.93,-0.046,0.931,4,3
2008,1,25,0.878,-0.353,0.946,4,3
2008,1,26,0.864,-0.741,1.138,4,3
2008,1,27,0.809,-0.795,1.135,4,3
2008,1,28,0.851,-0.375,0.93,4,3
2008,1,29,0.991,-0.058,0.993,4,3
2008,1,30,0.936,0.217,0.961,5,3
2008,1,31,0.642,0.046,0.644,5,3
2008,2,1,0.431,-0.002,0.431,4,3
2008,2,2,0.601,-0.179,0.627,4,3
2008,2,3,0.604,-0.211,0.64,4,3
2008,2,4,0.736,0.27,0.784,5,3
2008,2,5,0.493,-0.015,0.493,4,3
2008,2,6,0.204,-0.685,0.715,3,2
2008,2,7,0.365,-0.554,0.664,3,2
2008,2,8,0.354,0.027,0.355,5,3
2008,2,9,0.282,-0.142,0.315,4,3
2008,2,10,0.156,-0.917,0.93,3,2
2008,2,11,-0.017,-1.234,1.234,2,2
2008,2,12,0.388,-0.841,0.926,3,2
2008,2,13,0.203,-0.03,0.205,4,3
2008,2,14,0.227,-0.03,0.229,4,3
2008,2,15,0.122,0.147,0.191,6,4
2008,2,16,-0.057,0.663,0.666,7,4
2008,2,17,0.044,0.792,0.794,6,4
2008,2,18,-0.092,0.456,0.465,7,4
2008,2,19,0.146,0.658,0.674,6,4
2008,2,20,0.39,0.631,0.742,6,4
2008,2,21,0.472,0.689,0.835,6,4
2008,2,22,0.633,0.545,0.835,5,3
2008,2,23,0.45,0.455,0.64,6,4
2008,2,24,0.043,-0.071,0.083,3,2
2008,2,25,0.366,-0.321,0.486,4,3
2008,2,26,0.778,0.1,0.784,5,3
2008,2,27,0.853,-0.377,0.933,4,3
2008,2,28,0.478,-0.411,0.631,4,3
2008,2,29,0.081,-0.173,0.191,3,2
2008,3,1,0.241,0.077,0.253,5,3
2008,3,2,0.379,-0.116,0.396,4,3
2008,3,3,0.18,-0.517,0.547,3,2
2008,3,4,0.166,-0.7,0.719,3,2
2008,3,5,0.511,-0.593,0.783,3,2
2008,3,6,0.576,-0.134,0.591,4,3
2008,3,7,0.135,-0.031,0.138,4,3
2008,3,8,0.418,-0.564,0.702,3,2
2008,3,9,0.77,-0.303,0.827,4,3
2008,3,10,0.617,0.104,0.625,5,3
2008,3,11,0.335,-0.427,0.543,3,2
2008,3,12,0.032,-1.293,1.293,3,2
2008,3,13,-0.161,-1.213,1.224,2,2
2008,3,14,0.124,-0.79,0.8,3,2
2008,3,15,0.535,-1.033,1.163,3,2
2008,3,16,0.722,-1.093,1.31,3,2
2008,3,17,0.833,-1.105,1.384,3,2
2008,3,18,0.423,-1.323,1.389,3,2
2008,3,19,0.195,-1.286,1.3,3,2
2008,3,20,0.106,-1.446,1.45,3,2
2008,3,21,-0.027,-0.983,0.984,2,2
2008,3,22,-0.165,-0.371,0.406,2,2
2008,3,23,-0.291,-0.089,0.304,1,1
2008,3,24,-0.015,0.368,0.369,7,4
2008,3,25,-0.076,0.084,0.113,7,4
2008,3,26,-0.302,0.358,0.469,7,4
2008,3,27,-0.634,0.419,0.76,8,1
2008,3,28,-0.345,0.698,0.778,7,4
2008,3,29,-0.654,0.593,0.883,8,1
2008,3,30,-0.877,0.261,0.915,8,1
2008,3,31,-1.262,0.324,1.303,8,1
2008,4,1,-0.744,1.146,1.366,7,4
2008,4,2,-0.658,0.886,1.103,7,4
2008,4,3,-0.376,0.52,0.642,7,4
2008,4,4,0.036,0.446,0.447,6,4
2008,4,5,0.093,-0.036,0.1,4,3
2008,4,6,0.068,-0.821,0.823,3,2
2008,4,7,-0.369,-1.295,1.346,2,2
2008,4,8,-0.169,-1.354,1.364,2,2
2008,4,9,-0.125,-0.822,0.831,2,2
2008,4,10,0.013,-0.263,0.263,3,2
2008,4,11,0.022,-0.199,0.2,3,2
2008,4,12,0.118,-0.093,0.15,4,3
2008,4,13,-0.105,0.049,0.115,8,1
2008,4,14,0.196,-0.421,0.465,3,2
2008,4,15,0.158,-0.053,0.167,4,3
2008,4,16,0.154,-0.154,0.218,4,3
2008,4,17,0.259,0.049,0.264,5,3
2008,4,18,0.494,-0.051,0.497,4,3
2008,4,19,0.617,-0.442,0.759,4,3
2008,4,20,0.377,-0.763,0.851,3,2
2008,4,21,0.481,-0.842,0.97,3,2
2008,4,22,0.671,-0.526,0.852,4,3
2008,4,23,0.867,-0.292,0.915,4,3
2008,4,24,0.773,0.235,0.808,5,3
2008,4,25,0.049,0.426,0.429,6,4
2008,4,26,-0.315,0.669,0.74,7,4
2008,4,27,-0.434,0.99,1.081,7,4
2008,4,28,-0.305,1.0,1.045,7,4
2008,4,29,-0.707,0.481,0.855,8,1
2008,4,30,-0.933,-0.135,0.943,1,1
2008,5,1,-1.468,-0.148,1.475,1,1
2008,5,2,-1.854,0.411,1.899,8,1
2008,5,3,-2.053,0.707,2.172,8,1
2008,5,4,-1.922,0.415,1.966,8,1
2008,5,5,-1.375,0.978,1.687,8,1
2008,5,6,-0.949,1.204,1.533,7,4
2008,5,7,-1.063,0.648,1.245,8,1
2008,5,8,-1.491,0.504,1.574,8,1
2008,5,9,-2.015,0.406,2.055,8,1
2008,5,10,-2.363,0.839,2.508,8,1
2008,5,11,-2.71,0.681,2.794,8,1
2008,5,12,-2.494,0.909,2.655,8,1
2008,5,13,-2.082,1.804,2.755,8,1
2008,5,14,-1.769,1.914,2.606,7,4
2008,5,15,-1.922,1.139,2.234,8,1
2008,5,16,-2.603,0.223,2.612,8,1
2008,5,17,-2.859,-0.752,2.956,1,1
2008,5,18,-2.304,-1.135,2.568,1,1
2008,5,19,-2.053,-1.206,2.381,1,1
2008,5,20,-1.431,-0.254,1.453,1,1
2008,5,21,-0.938,0.198,0.958,8,1
2008,5,22,-0.423,-0.129,0.442,1,1
2008,5,23,-0.397,-0.205,0.447,1,1
2008,5,24,-0.402,-0.118,0.419,1,1
2008,5,25,0.084,-0.184,0.203,3,2
2008,5,26,0.273,-0.365,0.456,3,2
2008,5,27,0.066,-1.324,1.326,3,2
2008,5,28,-0.261,-1.552,1.574,2,2
2008,5,29,0.02,-1.466,1.466,3,2
2008,5,30,0.089,-1.772,1.775,3,2
2008,5,31,0.203,-1.294,1.31,3,2
2008,6,1,0.402,-1.308,1.369,3,2
2008,6,2,0.421,-1.311,1.377,3,2
2008,6,3,1.452,-0.94,1.73,4,3
2008,6,4,1.362,-0.715,1.538,4,3
2008,6,5,1.333,-0.234,1.353,4,3
2008,6,6,1.353,0.621,1.488,5,3
2008,6,7,1.547,0.633,1.671,5,3
2008,6,8,1.422,1.027,1.754,5,3
2008,6,9,1.266,0.805,1.5,5,3
2008,6,10,0.843,0.738,1.121,5,3
2008,6,11,0.622,0.412,0.746,5,3
2008,6,12,0.252,0.628,0.677,6,4
2008,6,13,-0.005,0.95,0.95,7,4
2008,6,14,-0.208,0.878,0.902,7,4
2008,6,15,-0.573,0.743,0.938,7,4
2008,6,16,-0.841,0.762,1.135,8,1
2008,6,17,-0.459,0.283,0.539,8,1
2008,6,18,-0.197,-0.295,0.355,2,2
2008,6,19,-0.688,-0.185,0.712,1,1
2008,6,20,-0.841,-0.289,0.889,1,1
2008,6,21,-1.095,-0.422,1.173,1,1
2008,6,22,-1.179,-0.757,1.401,1,1
2008,6,23,-1.079,-0.545,1.209,1,1
2008,6,24,-0.439,-0.414,0.604,1,1
2008,6,25,-0.115,-0.091,0.147,1,1
2008,6,26,-0.093,0.018,0.095,8,1
2008,6,27,0.084,-0.098,0.129,3,2
2008,6,28,0.252,0.179,0.309,5,3
2008,6,29,0.661,0.3,0.726,5,3
2008,6,30,0.797,0.181,0.818,5,3
2008,7,1,0.543,-0.209,0.581,4,3
2008,7,2,0.518,-0.702,0.873,3,2
2008,7,3,0.466,-0.876,0.992,3,2
2008,7,4,-0.033,-0.737,0.738,2,2
2008,7,5,-0.515,-1.043,1.164,2,2
2008,7,6,-0.623,-1.398,1.53,2,2
2008,7,7,-0.796,-1.762,1.934,2,2
2008,7,8,-0.418,-2.018,2.06,2,2
2008,7,9,0.196,-2.196,2.205,3,2
2008,7,10,0.054,-2.243,2.244,3,2
2008,7,11,-0.179,-2.164,2.171,2,2
2008,7,12,-0.043,-1.971,1.972,2,2
2008,7,13,0.671,-1.815,1.935,3,2
2008,7,14,0.765,-1.89,2.039,3,2
2008,7,15,0.499,-1.401,1.487,3,2
2008,7,16,0.826,-0.989,1.288,3,2
2008,7,17,1.585,-0.969,1.857,4,3
2008,7,18,1.913,-0.903,2.115,4,3
2008,7,19,2.178,-1.099,2.44,4,3
2008,7,20,2.024,-1.293,2.402,4,3
2008,7,21,1.762,-1.408,2.255,4,3
2008,7,22,1.04,-1.268,1.64,3,2
2008,7,23,0.8,-0.817,1.143,3,2
2008,7,24,0.379,-0.136,0.402,4,3
2008,7,25,-0.001,0.627,0.627,7,4
2008,7,26,-0.46,0.746,0.876,7,4
2008,7,27,-0.771,0.921,1.202,7,4
2008,7,28,-0.675,0.811,1.054,7,4
2008,7,29,-0.099,1.176,1.18,7,4
2008,7,30,-0.081,1.076,1.079,7,4
2008,7,31,-0.063,1.077,1.078,7,4
2008,8,1,0.114,0.834,0.841,6,4
2008,8,2,0.19,0.518,0.552,6,4
2008,8,3,-0.147,-0.187,0.238,2,2
2008,8,4,-0.446,-0.64,0.78,2,2
2008,8,5,-0.814,-0.972,1.268,2,2
2008,8,6,-0.976,-0.859,1.301,1,1
2008,8,7,-0.986,-0.705,1.212,1,1
2008,8,8,-0.351,-0.6,0.695,2,2
2008,8,9,-0.191,-0.195,0.273,2,2
2008,8,10,0.068,0.431,0.437,6,4
2008,8,11,0.476,0.805,0.935,6,4
2008,8,12,0.58,0.475,0.75,5,3
2008,8,13,0.38,0.148,0.408,5,3
2008,8,14,0.695,0.023,0.696,5,3
2008,8,15,0.875,0.506,1.011,5,3
2008,8,16,0.97,0.783,1.246,5,3
2008,8,17,1.235,0.828,1.487,5,3
2008,8,18,1.124,0.46,1.214,5,3
2008,8,19,1.329,0.237,1.35,5,3
2008,8,20,1.42,-0.197,1.434,4,3
2008,8,21,1.424,-0.318,1.459,4,3
2008,8,22,1.712,-0.602,1.815,4,3
2008,8,23,2.148,-0.681,2.253,4,3
2008,8,24,2.027,-1.108,2.31,4,3
2008,8,25,2.32,-1.415,2.717,4,3
2008,8,26,2.294,-1.304,2.639,4,3
2008,8,27,2.481,-1.506,2.902,4,3
2008,8,28,2.403,-1.248,2.708,4,3
2008,8,29,2.4,-1.527,2.845,4,3
2008,8,30,2.34,-1.178,2.62,4,3
2008,8,31,2.405,-0.914,2.573,4,3
2008,9,1,2.374,-0.704,2.476,4,3
2008,9,2,2.445,-0.725,2.55,4,3
2008,9,3,2.182,-0.618,2.268,4,3
2008,9,4,1.929,-0.227,1.943,4,3
2008,9,5,1.655,0.605,1.762,5,3
2008,9,6,1.451,1.159,1.857,5,3
2008,9,7,0.88,1.425,1.675,6,4
2008,9,8,0.386,1.384,1.437,6,4
2008,9,9,0.024,1.033,1.033,6,4
2008,9,10,-0.13,0.951,0.96,7,4
2008,9,11,-0.43,0.817,0.923,7,4
2008,9,12,-0.388,1.064,1.133,7,4
2008,9,13,-0.418,1.253,1.321,7,4
2008,9,14,-0.256,1.579,1.6,7,4
2008,9,15,-0.699,1.508,1.662,7,4
2008,9,16,-1.029,1.636,1.932,7,4
2008,9,17,-1.132,1.54,1.911,7,4
2008,9,18,-0.694,1.819,1.947,7,4
2008,9,19,-0.77,2.064,2.203,7,4
2008,9,20,-1.201,2.153,2.465,7,4
2008,9,21,-1.666,1.467,2.22,8,1
2008,9,22,-1.675,1.241,2.084,8,1
2008,9,23,-1.291,1.381,1.89,7,4
2008,9,24,-1.217,1.465,1.905,7,4
2008,9,25,-1.257,1.847,2.235,7,4
2008,9,26,-1.288,1.645,2.089,7,4
2008,9,27,-1.42,1.472,2.045,7,4
2008,9,28,-0.869,0.925,1.269,7,4
2008,9,29,-0.298,0.967,1.012,7,4
2008,9,30,0.089,0.602,0.608,6,4
2008,10,1,0.276,0.076,0.286,5,3
2008,10,2,0.171,-0.523,0.55,3,2
2008,10,3,0.222,-1.132,1.153,3,2
2008,10,4,0.456,-1.229,1.311,3,2
2008,10,5,0.416,-0.97,1.055,3,2
2008,10,6,0.465,-0.266,0.535,4,3
2008,10,7,0.581,0.066,0.584,5,3
2008,10,8,0.456,-0.384,0.596,4,3
2008,10,9,0.699,-0.813,1.072,3,2
2008,10,10,1.12,-0.614,1.277,4,3
2008,10,11,1.132,-0.339,1.182,4,3
2008,10,12,1.137,-0.834,1.41,4,3
2008,10,13,0.986,-0.481,1.097,4,3
2008,10,14,1.121,-0.266,1.152,4,3
2008,10,15,1.138,-0.116,1.143,4,3
2008,10,16,0.844,-0.437,0.95,4,3
2008,10,17,0.518,-1.143,1.255,3,2
2008,10,18,0.667,-1.581,1.716,3,2
2008,10,19,0.804,-1.373,1.591,3,2
2008,10,20,1.046,-0.569,1.191,4,3
2008,10,21,0.995,-0.038,0.996,4,3
2008,10,22,0.558,0.049,0.56,5,3
2008,10,23,0.294,0.971,1.015,6,4
2008,10,24,0.327,2.08,2.105,6,4
2008,10,25,-0.046,2.612,2.613,7,4
2008,10,26,0.01,2.674,2.674,6,4
2008,10,27,-0.074,1.827,1.828,7,4
2008,10,28,-0.75,1.079,1.314,7,4
2008,10,29,-0.388,1.025,1.096,7,4
2008,10,30,-0.291,1.411,1.44,7,4
2008,10,31,-0.315,0.935,0.987,7,4
2008,11,1,-0.021,0.711,0.711,7,4
2008,11,2,0.195,0.722,0.748,6,4
2008,11,3,0.113,0.885,0.892,6,4
2008,11,4,0.179,0.699,0.722,6,4
2008,11,5,0.298,0.817,0.87,6,4
2008,11,6,0.298,1.094,1.134,6,4
2008,11,7,0.092,1.059,1.063,6,4
2008,11,8,0.106,1.061,1.066,6,4
2008,11,9,-0.376,0.553,0.668,7,4
2008,11,10,-0.702,-0.396,0.806,1,1
2008,11,11,-0.744,-1.018,1.261,2,2
2008,11,12,-0.536,-0.83,0.989,2,2
2008,11,13,0.059,-0.156,0.166,3,2
2008,11,14,0.048,-0.16,0.167,3,2
2008,11,15,0.359,-0.575,0.678,3,2
2008,11,16,0.396,-0.581,0.703,3,2
2008,11,17,0.521,-0.35,0.628,4,3
2008,11,18,0.606,-0.034,0.607,4,3
2008,11,19,0.993,0.46,1.094,5,3
2008,11,20,1.206,0.63,1.361,5,3
2008,11,21,0.865,0.564,1.032,5,3
2008,11,22,0.622,0.721,0.952,6,4
2008,11,23,0.798,0.395,0.891,5,3
2008,11,24,0.794,0.486,0.931,5,3
2008,11,25,0.245,0.732,0.771,6,4
2008,11,26,-0.015,0.573,0.574,7,4
2008,11,27,-0.093,0.388,0.399,7,4
2008,11,28,-0.067,0.91,0.913,7,4
2008,11,29,-0.265,1.145,1.176,7,4
2008,11,30,-0.604,0.702,0.926,7,4
2008,12,1,-0.886,0.369,0.96,8,1
2008,12,2,-1.195,-0.239,1.219,1,1
2008,12,3,-1.131,-0.602,1.282,1,1
2008,12,4,-1.055,-0.879,1.373,1,1
2008,12,5,-0.597,-0.275,0.657,1,1
2008,12,6,-0.482,-0.024,0.483,1,1
2008,12,7,-0.571,-0.241,0.62,1,1
2008,12,8,-0.583,-0.449,0.735,1,1
2008,12,9,-1.065,-0.668,1.258,1,1
2008,12,10,-0.745,0.246,0.784,8,1
2008,12,11,-0.366,0.306,0.477,8,1
2008,12,12,-0.387,-0.508,0.638,2,2
2008,12,13,-0.998,-0.859,1.317,1,1
2008,12,14,-0.815,-0.694,1.07,1,1
2008,12,15,-0.884,-0.525,1.028,1,1
2008,12,16,-1.173,-0.995,1.538,1,1
2008,12,17,-1.12,-1.059,1.541,1,1
2008,12,18,-0.699,-0.366,0.789,1,1
2008,12,19,-0.444,0.209,0.491,8,1
2008,12,20,-0.588,0.289,0.656,8,1
2008,12,21,-0.44,0.009,0.44,8,1
2008,12,22,-0.018,0.323,0.324,7,4
2008,12,23,0.133,0.017,0.134,5,3
2008,12,24,-0.198,-0.008,0.198,1,1
2008,12,25,-0.338,0.26,0.427,8,1
2008,12,26,-0.071,0.71,0.713,7,4
2008,12,27,-0.316,0.915,0.968,7,4
2008,12,28,-0.334,0.812,0.878,7,4
2008,12,29,-0.404,0.885,0.973,7,4
2008,12,30,-0.444,0.822,0.935,7,4
2008,12,31,-0.284,0.548,0.618,7,4
2009,1,1,-0.369,0.065,0.374,8,1
2009,1,2,-0.473,-0.214,0.519,1,1
2009,1,3,-0.892,0.169,0.908,8,1
2009,1,4,-0.916,0.234,0.945,8,1
2009,1,5,-0.759,0.342,0.832,8,1
2009,1,6,-0.623,0.575,0.848,8,1
2009,1,7,-0.782,0.312,0.843,8,1
2009,1,8,-0.456,0.023,0.457,8,1
2009,1,9,-0.562,-0.018,0.562,1,1
2009,1,10,-0.406,0.006,0.406,8,1
2009,1,11,-0.363,0.796,0.874,7,4
2009,1,12,-0.481,0.967,1.08,7,4
2009,1,13,-0.419,0.414,0.589,8,1
2009,1,14,-0.615,0.312,0.69,8,1
2009,1,15,-0.38,0.624,0.731,7,4
2009,1,16,-0.562,0.88,1.044,7,4
2009,1,17,-0.596,0.623,0.862,7,4
2009,1,18,-0.542,0.551,0.772,7,4
2009,1,19,-0.674,0.561,0.877,8,1
2009,1,20,-0.709,-0.313,0.775,1,1
2009,1,21,-0.657,-0.805,1.039,2,2
2009,1,22,-0.236,-1.027,1.054,2,2
2009,1,23,-0.012,-0.458,0.458,2,2
2009,1,24,-0.015,-0.168,0.169,2,2
2009,1,25,0.091,-0.538,0.545,3,2
2009,1,26,0.201,-0.019,0.202,4,3
2009,1,27,-0.072,-0.656,0.66,2,2
2009,1,28,-0.372,-1.198,1.255,2,2
2009,1,29,-0.344,-1.174,1.223,2,2
2009,1,30,-0.533,-0.928,1.07,2,2
2009,1,31,-0.498,-0.462,0.679,1,1
2009,2,1,-0.63,0.319,0.706,8,1
2009,2,2,-0.341,0.694,0.774,7,4
2009,2,3,-0.282,1.064,1.101,7,4
2009,2,4,-0.43,0.94,1.034,7,4
2009,2,5,-0.552,0.677,0.874,7,4
2009,2,6,-0.421,0.426,0.599,7,4
2009,2,7,-0.333,0.869,0.93,7,4
2009,2,8,-0.377,0.704,0.799,7,4
2009,2,9,-0.214,0.079,0.228,8,1
2009,2,10,-0.746,-0.289,0.8,1,1
2009,2,11,-1.046,-0.032,1.046,1,1
2009,2,12,-0.969,0.642,1.163,8,1
2009,2,13,-0.519,1.327,1.425,7,4
2009,2,14,-0.722,1.407,1.582,7,4
2009,2,15,-0.587,0.383,0.701,8,1
2009,2,16,-0.197,0.203,0.282,7,4
2009,2,17,-0.008,-0.12,0.12,2,2
2009,2,18,0.251,-0.264,0.364,3,2
2009,2,19,0.413,-0.295,0.508,4,3
2009,2,20,0.22,0.224,0.314,6,4
2009,2,21,-0.063,0.219,0.228,7,4
2009,2,22,0.353,0.398,0.532,6,4
2009,2,23,0.341,0.501,0.606,6,4
2009,2,24,0.392,0.439,0.589,6,4
2009,2,25,0.353,0.69,0.775,6,4
2009,2,26,0.615,0.447,0.76,5,3
2009,2,27,0.594,0.507,0.781,5,3
2009,2,28,0.311,0.462,0.557,6,4
2009,2,29,0.159,0.027,0.161,5,3
2009,3,1,0.12,-0.095,0.153,4,3
2009,3,2,0.073,-0.309,0.318,3,2
2009,3,3,0.146,-0.061,0.158,4,3
2009,3,4,-0.05,-0.102,0.114,2,2
2009,3,5,0.083,0.242,0.255,6,4
2009,3,6,0.139,0.297,0.328,6,4
2009,3,7,0.226,0.329,0.399,6,4
2009,3,8,0.147,-0.149,0.209,3,2
2009,3,9,-0.079,0.031,0.084,8,1
2009,3,10,-0.363,0.066,0.369,8,1
2009,3,11,-0.724,-0.454,0.855,1,1
2009,3,12,-0.472,0.09,0.48,8,1
2009,3,13,-0.132,0.626,0.64,7,4
2009,3,14,-0.077,0.71,0.714,7,4
2009,3,15,-0.075,0.77,0.773,7,4
2009,3,16,-0.451,0.416,0.614,8,1
2009,3,17,-0.513,0.038,0.514,8,1
2009,3,18,-0.366,0.25,0.444,8,1
2009,3,19,-0.639,-0.098,0.647,1,1
2009,3,20,-0.459,-0.084,0.467,1,1
2009,3,21,-0.658,-0.125,0.67,1,1
2009,3,22,-1.052,-0.733,1.283,1,1
2009,3,23,-1.374,-0.574,1.489,1,1
2009,3,24,-1.124,-0.403,1.194,1,1
2009,3,25,-0.567,-0.253,0.621,1,1
2009,3,26,-0.501,-0.127,0.517,1,1
2009,3,27,-0.691,-0.453,0.826,1,1
2009,3,28,-0.789,-1.388,1.597,2,2
2009,3,29,-0.233,-1.336,1.357,2,2
2009,3,30,-0.185,-0.932,0.95,2,2
2009,3,31,0.294,-0.915,0.961,3,2
2009,4,1,0.826,-0.618,1.032,4,3
2009,4,2,0.912,-0.067,0.914,4,3
2009,4,3,0.712,-0.066,0.715,4,3
2009,4,4,0.3,-0.284,0.413,4,3
2009,4,5,0.352,-0.554,0.657,3,2
2009,4,6,0.582,-0.493,0.763,4,3
2009,4,7,0.581,-0.434,0.726,4,3
2009,4,8,0.725,-0.685,0.997,4,3
2009,4,9,1.121,-0.841,1.401,4,3
2009,4,10,0.929,-0.848,1.258,4,3
2009,4,11,0.847,-0.246,0.882,4,3
2009,4,12,0.758,0.14,0.771,5,3
2009,4,13,0.406,0.511,0.653,6,4
2009,4,14,0.073,0.852,0.855,6,4
2009,4,15,-0.663,0.564,0.87,8,1
2009,4,16,-1.113,0.12,1.12,8,1
2009,4,17,-1.248,-0.453,1.327,1,1
2009,4,18,-1.469,-0.759,1.654,1,1
2009,4,19,-1.546,-0.294,1.573,1,1
2009,4,20,-1.19,0.744,1.404,8,1
2009,4,21,-1.005,1.219,1.58,7,4
2009,4,22,-1.109,0.585,1.254,8,1
2009,4,23,-1.094,0.578,1.238,8,1
2009,4,24,-0.806,0.745,1.098,8,1
2009,4,25,-0.7,1.034,1.249,7,4
2009,4,26,-0.946,0.293,0.991,8,1
2009,4,27,-1.231,-0.037,1.232,1,1
2009,4,28,-1.865,0.028,1.865,8,1
2009,4,29,-2.026,-0.244,2.041,1,1
2009,4,30,-2.045,-0.285,2.065,1,1
2009,5,1,-1.862,-0.558,1.944,1,1
2009,5,2,-1.83,-0.716,1.965,1,1
2009,5,3,-1.603,-0.955,1.866,1,1
2009,5,4,-1.559,-1.598,2.232,2,2
2009,5,5,-1.313,-1.333,1.871,2,2
2009,5,6,-1.291,-1.158,1.734,1,1
2009,5,7,-0.864,-0.532,1.015,1,1
2009,5,8,-0.534,-0.264,0.596,1,1
2009,5,9,-0.02,-0.392,0.392,2,2
2009,5,10,0.425,-0.336,0.542,4,3
2009,5,11,0.893,-0.035,0.894,4,3
2009,5,12,1.117,0.189,1.133,5,3
2009,5,13,1.171,0.2,1.188,5,3
2009,5,14,1.53,-0.119,1.535,4,3
2009,5,15,1.382,0.1,1.386,5,3
2009,5,16,1.118,0.635,1.286,5,3
2009,5,17,0.999,0.89,1.338,5,3
2009,5,18,0.621,0.531,0.817,5,3
2009,5,19,0.397,0.689,0.795,6,4
2009,5,20,0.329,0.673,0.749,6,4
2009,5,21,-0.096,0.847,0.852,7,4
2009,5,22,-0.095,0.775,0.78,7,4
2009,5,23,0.231,0.127,0.263,5,3
2009,5,24,0.169,-0.142,0.221,4,3
2009,5,25,0.093,-0.806,0.812,3,2
2009,5,26,-0.484,-1.302,1.389,2,2
2009,5,27,-0.577,-1.24,1.368,2,2
